pubchem_id,common_name,flavor_profile,foodb_matched,foodb_food_id,macronutrients_json,moisture_content
13621,3-Ethyl-o-xylene,,False,,,
12395,1-Hexadecene,,False,,,
82229,l-alpha-Fenchone,earthy@woody@herbal@camphor,False,,,
162464,Cirsilineol,,False,,,
5484202,Stigmast-4-en-3-one,,False,,,
68972,1-Triacontanol,,False,,,
222284,Beta-Sitosterol,,False,,,
66828,(1-Bromovinyl)benzene,,False,,,
5742590,Daucosterol,,False,,,
86608,alpha-Bergamotene,,True,151.0,{},
89421,dl-Codamine,bitter,False,,,
262,"2,3-butanediol",onion@fruit@creamy@fruity@buttery,False,,,
4680,papaverine,bitter,False,,,
275196,noscapine,bitter,False,,,
2762759,"2,5-dimethylthiophene-3-carbaldehyde",,True,178.0,{},
7364,Thiophene-2-carbaldehyde,sulfur@sulfurous,True,178.0,{},
61874,Octadienal,,True,178.0,{},
9548706,(-)-Germacrene A,,False,,,
21160126,Pregeijerene,,False,,,
8907,Isopropyl Palmitate,oily@bland@fat,False,,,
107153,3695-24-7,,False,,,
82227,7785-70-8,,False,,,
5282800,"(10E,12Z)-octadeca-10,12-dienoic acid",,False,,,
15286,1-Propoxy-2-Propanol,,False,,,
16835,3-Methylhexan-2-ol,,False,,,
12315259,"2-Methyl-5-((1S,2S,4R)-2-methyl-3-methylenebicyclo[2.2.1]heptan-2-yl)pent-2-en-1-ol",,False,,,
8883,"2,5-Dimethyl-3-Hexyne-2,5-Diol",,False,,,
12256,Ethyl Isopropyl Ether,,False,,,
12247,4-Penten-2-Ol,,False,,,
10037,Allene,,False,,,
7845,"1,3-Butadiene",,False,,,
31237,Dodecylbenzene,,False,,,
674,dimethylamine,,False,,,
123136,Allyl radical,,False,,,
10405,5-Nonanone,,False,,,
13587,3-Methylfuran,,False,,,
137640,2564-86-5,,False,,,
6428535,"(1R,6S)-gamma-himachalene",,False,,,
76319594,(-)-alpha-Copaene,,False,,,
7964,Chlorobenzene,,False,,,
5365710,"1,3-Hexadiene, 3-ethyl-2-methyl-",,False,,,
7055,2-Methylnaphthalene,,False,,,
5281517,(E)-beta-farnesene,,False,,,
26058,"2,2,4,6,6-Pentamethylheptane",,False,,,
5282716,3-Octenoic Acid,oily@fatty,True,17.0,{},
5281611,"3,7,4'-Trihydroxyflavone",bitter,True,98.0,{},
7768,azepan-2-one,spicy@bitter@amine,True,86.0,{},
16296,Pentyl Benzoate,amber@musky@floral@balsam@green,True,86.0,{},
7601,Phenethyl phenylacetate,rose@floral@sweet@honey@balsam@hyacinth,True,184.0,{},
21606187,Linden ether,mint@floral,True,185.0,{},
73467,Verbenalin,bitter,True,196.0,{},
65243,Ginkgolide B,bitter,True,372.0,{},
115221,Ginkgolide A,bitter,True,372.0,{},
161120,Ginkgolide C,bitter,True,372.0,{},
5318557,Isoelemicin,flower@spice,True,802.0,{},
